t_rel_s,t_unix,GR07_temp_c,GR07_sem_c,GR07_rate_hz,GR07_events,GR06_temp_c,GR06_sem_c,GR06_rate_hz,GR06_events,capture
99.388712,1785530307.745445,23.64410,0.00934,914149.3950,15541,24.14460,0.07271,142080.1950,71,15
99.405712,1785530307.762445,23.62641,0.00934,914094.9063,15539,23.89265,0.07271,141959.7854,71,15
99.422712,1785530307.779445,23.63340,0.00934,914116.4423,15540,23.90224,0.07271,141964.3685,71,15
99.439712,1785530307.796445,23.62048,0.00934,914076.6522,15539,23.98743,0.07271,142005.0801,71,15
99.456712,1785530307.813445,23.64455,0.00934,914150.7835,15540,23.83558,0.07271,141932.5134,71,15
99.473712,1785530307.830445,23.63124,0.00934,914109.7829,15540,23.84951,0.07271,141939.1671,71,15
99.490712,1785530307.847445,23.63723,0.00934,914128.2202,15540,23.81502,0.07220,141922.6877,72,15
99.507712,1785530307.864445,23.64553,0.00934,914153.8055,15540,23.85926,0.07271,141943.8269,71,15
99.524712,1785530307.881445,23.63881,0.00934,914133.0931,15540,23.96414,0.07271,141993.9517,71,15
99.541712,1785530307.898445,23.63454,0.00934,914119.9332,15540,23.90186,0.07271,141964.1878,71,15
99.558712,1785530307.915445,23.63571,0.00934,914123.5414,15540,23.62161,0.07271,141830.2516,71,15
99.575712,1785530307.932445,23.63191,0.00934,914111.8423,15540,23.84517,0.07271,141937.0970,71,15
99.592712,1785530307.949445,23.64222,0.00934,914143.5934,15540,23.95911,0.07271,141991.5471,71,15
99.609712,1785530307.966445,23.65384,0.00934,914179.3989,15541,24.11104,0.07271,142064.1584,71,15
99.626712,1785530307.983445,23.64979,0.00934,914166.9151,15540,24.12477,0.07220,142070.7196,72,15
99.643712,1785530308.000445,23.64235,0.00934,914144.0125,15541,24.02098,0.07271,142021.1152,71,15
99.660712,1785530308.017445,23.65275,0.00934,914176.0472,15540,23.76874,0.07271,141900.5662,71,15
99.677712,1785530308.034445,23.64658,0.00934,914157.0472,15541,23.75016,0.07271,141891.6890,71,15
99.694712,1785530308.051445,23.63562,0.00934,914123.2873,15540,23.83019,0.07271,141929.9337,71,15
99.711712,1785530308.068445,23.65206,0.00934,914173.9095,15540,23.80226,0.07271,141916.5867,71,15
99.728712,1785530308.085445,23.65408,0.00934,914180.1472,15541,24.10129,0.07271,142059.4982,71,15
99.745712,1785530308.102445,23.64990,0.00934,914167.2471,15541,24.07366,0.07220,142046.2905,72,15
99.762712,1785530308.119445,23.64442,0.00934,914150.3771,15540,23.95905,0.07271,141991.5214,71,15
99.779712,1785530308.136445,23.64045,0.00934,914138.1486,15540,23.82124,0.07271,141925.6602,71,15
99.796712,1785530308.153445,23.63446,0.00934,914119.7101,15540,23.79264,0.07271,141911.9883,71,15
99.813712,1785530308.170445,23.64825,0.00934,914162.1776,15541,23.79253,0.07271,141911.9367,71,15
99.830712,1785530308.187445,23.63119,0.00934,914109.6448,15539,24.12092,0.07271,142068.8769,71,15
99.847712,1785530308.204445,23.64022,0.00934,914137.4527,15540,23.88752,0.07271,141957.3340,71,15
99.864712,1785530308.221445,23.65040,0.00934,914168.8014,15541,23.91391,0.07220,141969.9476,72,15
99.881712,1785530308.238445,23.64375,0.00934,914148.3234,15540,23.73086,0.07271,141882.4663,71,15
99.898712,1785530308.255445,23.63740,0.00934,914128.7444,15540,23.94031,0.07271,141982.5616,71,15
99.915712,1785530308.272445,23.64071,0.00934,914138.9442,15540,24.08754,0.07271,142052.9237,71,15
99.932712,1785530308.289445,23.64551,0.00934,914153.7430,15541,24.21092,0.07271,142111.8890,71,15
99.949712,1785530308.306445,23.63584,0.00934,914123.9464,15540,23.94465,0.07271,141984.6363,71,15
99.966712,1785530308.323445,23.62960,0.00934,914104.7245,15539,23.80703,0.07271,141918.8674,71,15
99.983712,1785530308.340445,23.65042,0.00934,914168.8736,15541,23.92594,0.07271,141975.6973,71,15
100.000712,1785530308.357445,23.63591,0.00934,914124.1580,15540,23.83857,0.07220,141933.9404,72,15
100.017712,1785530308.374445,23.63719,0.00934,914128.0977,15540,24.12995,0.07271,142073.1961,71,15
100.034712,1785530308.391445,23.60047,0.00935,914014.9993,15538,23.81622,0.07271,141923.2603,71,15
100.051712,1785530308.408445,23.61982,0.00934,914074.6113,15539,23.90659,0.07271,141966.4487,71,15
100.068712,1785530308.425445,23.63411,0.00934,914118.6179,15539,23.85929,0.07271,141943.8424,71,15
100.085712,1785530308.442445,23.60890,0.00934,914040.9642,15539,23.86889,0.07271,141948.4306,71,15
100.102712,1785530308.459445,23.65236,0.00934,914174.8363,15541,23.71200,0.07271,141873.4495,71,15
100.119712,1785530308.476445,23.63722,0.00934,914128.2097,15540,23.89984,0.07220,141963.2244,72,15
100.136712,1785530308.493445,23.65033,0.00934,914168.5929,15540,23.87843,0.07271,141952.9884,71,15
100.153712,1785530308.510445,23.64455,0.00934,914150.7704,15541,23.82573,0.07271,141927.8018,71,15
100.170712,1785530308.527445,23.64222,0.00934,914143.5937,15540,23.74992,0.07271,141891.5758,71,15
100.187712,1785530308.544445,23.63775,0.00934,914129.8353,15540,23.94944,0.07271,141986.9277,71,15
100.204712,1785530308.561445,23.65516,0.00934,914183.4632,15541,23.60309,0.07271,141821.4042,71,15
100.221712,1785530308.578445,23.64238,0.00934,914144.0870,15540,23.74057,0.07271,141887.1060,71,15
100.238712,1785530308.595445,23.65516,0.00934,914183.4514,15541,23.78721,0.07220,141909.3937,72,15
100.255712,1785530308.612445,23.62781,0.00934,914099.2178,15539,23.75451,0.07271,141893.7693,71,15
100.272712,1785530308.629445,23.64364,0.00934,914147.9786,15540,23.62668,0.07271,141832.6770,71,15
100.289712,1785530308.646445,23.62675,0.00934,914095.9629,15540,23.59334,0.07271,141816.7441,71,15
100.306712,1785530308.663445,23.61693,0.00934,914065.7063,15539,23.88334,0.07271,141955.3375,71,15
100.323712,1785530308.680445,23.62220,0.00934,914081.9318,15539,23.75935,0.07271,141896.0816,71,15
100.340712,1785530308.697445,23.64993,0.00934,914167.3471,15540,23.82608,0.07271,141927.9720,71,15
100.357712,1785530308.714445,23.63068,0.00934,914108.0446,15540,23.99727,0.07271,142009.7868,71,15
100.374712,1785530308.731445,23.63535,0.00934,914122.4301,15540,23.91821,0.07220,141971.9991,72,15
100.391712,1785530308.748445,23.62865,0.00934,914101.8137,15539,23.73076,0.07271,141882.4151,71,15
100.408712,1785530308.765445,23.63285,0.00934,914114.7530,15540,23.90188,0.07271,141964.1976,71,15
100.425712,1785530308.782445,23.62451,0.00934,914089.0542,15539,23.94941,0.07271,141986.9123,71,15
100.442712,1785530308.799445,23.63140,0.00934,914110.2765,15540,23.86433,0.07271,141946.2528,71,15
100.459712,1785530308.816445,23.61398,0.00934,914056.6218,15539,23.93533,0.07271,141980.1824,71,15
100.476712,1785530308.833445,23.62211,0.00934,914081.6597,15539,23.72143,0.07271,141877.9559,71,15
100.493712,1785530308.850445,23.61148,0.00935,914048.9140,15538,23.84329,0.07220,141936.1949,72,15
100.510712,1785530308.867445,23.62291,0.00934,914084.1233,15540,24.02570,0.07271,142023.3704,71,15
100.527712,1785530308.884445,23.60592,0.00935,914031.7876,15538,23.72178,0.07271,141878.1251,71,15
100.544712,1785530308.901445,23.61472,0.00934,914058.8918,15539,23.84481,0.07271,141936.9213,71,15
100.561712,1785530308.918445,23.62132,0.00934,914079.2371,15539,23.72644,0.07271,141880.3506,71,15
100.578712,1785530308.935445,23.62423,0.00934,914088.1970,15539,23.84496,0.07271,141936.9941,71,15
100.595712,1785530308.952445,23.63227,0.00934,914112.9517,15540,23.89717,0.07271,141961.9482,71,15
100.612712,1785530308.969445,23.63055,0.00934,914107.6534,15539,23.85306,0.07220,141940.8665,72,15
100.629712,1785530308.986445,23.60498,0.00934,914028.8886,15539,23.94495,0.07271,141984.7809,71,15
100.646712,1785530309.003445,23.58325,0.00935,913961.9816,15537,23.81193,0.07271,141921.2103,71,15
100.663712,1785530309.020445,23.61394,0.00935,914056.4942,15538,23.76393,0.07271,141898.2704,71,15
100.680712,1785530309.037445,23.61925,0.00934,914072.8476,15539,23.74962,0.07271,141891.4318,71,15
100.697712,1785530309.054445,23.61235,0.00934,914051.6146,15539,23.70727,0.07271,141871.1890,71,15
100.714712,1785530309.071445,23.60550,0.00935,914030.4933,15538,24.00208,0.07271,142012.0843,71,15
100.731712,1785530309.088445,23.62639,0.00934,914094.8476,15540,23.96822,0.07271,141995.9032,71,15
100.748712,1785530309.105445,23.63312,0.00934,914115.5596,15539,23.82956,0.07220,141929.6345,72,15
100.765712,1785530309.122445,23.62322,0.00934,914085.0683,15540,23.97345,0.07271,141998.4008,71,15
100.782712,1785530309.139445,23.62905,0.00934,914103.0345,15539,23.94491,0.07271,141984.7604,71,15
100.799712,1785530309.156445,23.60120,0.00935,914017.2571,15538,23.82595,0.07271,141927.9100,71,15
100.816712,1785530309.173445,23.61455,0.00934,914058.3858,15539,23.85468,0.07271,141941.6381,71,15
100.833712,1785530309.190445,23.60840,0.00935,914039.4413,15538,23.84948,0.07271,141939.1565,71,15
100.850712,1785530309.207445,23.60809,0.00934,914038.4915,15539,23.90176,0.07271,141964.1412,71,15
100.867712,1785530309.224445,23.63671,0.00934,914126.6170,15540,23.81073,0.07220,141920.6366,72,15
100.884712,1785530309.241445,23.65146,0.00934,914172.0708,15540,23.83516,0.07271,141932.3129,71,15
100.901712,1785530309.258445,23.64115,0.00934,914140.3138,15540,23.79745,0.07271,141914.2898,71,15
100.918712,1785530309.275445,23.63079,0.00934,914108.4012,15540,23.75894,0.07271,141895.8859,71,15
100.935712,1785530309.292445,23.63366,0.00934,914117.2378,15540,23.66970,0.07271,141853.2335,71,15
100.952712,1785530309.309445,23.61966,0.00934,914074.1182,15539,23.91644,0.07271,141971.1551,71,15
100.969712,1785530309.326445,23.61416,0.00934,914057.1897,15539,23.75002,0.07271,141891.6218,71,15
100.986712,1785530309.343445,23.63795,0.00934,914130.4467,15540,23.80107,0.07220,141916.0203,72,15
101.003712,1785530309.360445,23.65462,0.00934,914181.7891,15540,23.76864,0.07271,141900.5205,71,15
101.020712,1785530309.377445,23.63246,0.00934,914113.5330,15540,23.84459,0.07271,141936.8185,71,15
101.037712,1785530309.394445,23.64437,0.00934,914150.2156,15540,24.01110,0.07271,142016.3928,71,15
101.054712,1785530309.411445,23.60278,0.00934,914022.1379,15539,23.79748,0.07271,141914.3008,71,15
101.071712,1785530309.428445,23.61489,0.00935,914059.4111,15538,23.66934,0.07271,141853.0628,71,15
101.088712,1785530309.445445,23.61084,0.00934,914046.9524,15539,23.75463,0.07271,141893.8263,71,15
101.105712,1785530309.462445,23.60844,0.00935,914039.5527,15538,23.79245,0.07271,141911.9004,71,15
101.122712,1785530309.479445,23.59924,0.00935,914011.2216,15538,23.97913,0.07220,142001.1155,72,15
101.139712,1785530309.496445,23.61540,0.00934,914060.9822,15539,23.70735,0.07271,141871.2302,71,15
101.156712,1785530309.513445,23.60552,0.00935,914030.5543,15538,23.93041,0.07271,141977.8341,71,15
101.173712,1785530309.530445,23.60377,0.00935,914025.1648,15538,24.15864,0.07271,142086.9041,71,15
101.190712,1785530309.547445,23.58663,0.00935,913972.3842,15538,24.06365,0.07271,142041.5065,71,15
101.207712,1785530309.564445,23.58815,0.00935,913977.0609,15537,23.80219,0.07271,141916.5555,71,15
101.224712,1785530309.581445,23.58984,0.00935,913982.2804,15537,23.81644,0.07271,141923.3633,71,15
101.241712,1785530309.598445,23.60417,0.00934,914026.4114,15539,23.82506,0.07220,141927.4854,72,15
101.258712,1785530309.615445,23.57969,0.00935,913951.0095,15537,24.12048,0.07271,142068.6699,71,15
101.275712,1785530309.632445,23.58359,0.00935,913963.0051,15537,23.98803,0.07271,142005.3692,71,15
101.292712,1785530309.649445,23.59378,0.00935,913994.3981,15537,23.97318,0.07271,141998.2719,71,15
101.309712,1785530309.666445,23.61730,0.00934,914066.8368,15539,24.05905,0.07271,142039.3084,71,15
101.326712,1785530309.683445,23.61514,0.00934,914060.1869,15539,23.69789,0.07271,141866.7094,71,15
101.343712,1785530309.700445,23.62132,0.00934,914079.2363,15539,23.92085,0.07271,141973.2616,71,15
101.360712,1785530309.717445,23.63525,0.00934,914122.1346,15540,24.09209,0.07271,142055.1015,71,15
101.377712,1785530309.734445,23.63839,0.00934,914131.7975,15540,24.08218,0.07220,142050.3664,72,15
101.394712,1785530309.751445,23.62159,0.00934,914080.0564,15539,23.81167,0.07271,141921.0824,71,15
101.411712,1785530309.768445,23.63821,0.00934,914131.2417,15540,23.96385,0.07271,141993.8132,71,15
101.428712,1785530309.785445,23.63360,0.00934,914117.0643,15540,24.16839,0.07271,142091.5647,71,15
101.445712,1785530309.802445,23.63398,0.00934,914118.2317,15540,24.18261,0.07271,142098.3620,71,15
101.462712,1785530309.819445,23.61861,0.00935,914070.8829,15538,23.81619,0.07271,141923.2448,71,15
101.479712,1785530309.836445,23.62081,0.00934,914077.6484,15540,24.08740,0.07271,142052.8611,71,15
101.496712,1785530309.853445,23.62476,0.00934,914089.8124,15539,24.00743,0.07220,142014.6388,72,15
101.513712,1785530309.870445,23.61244,0.00935,914051.8936,15538,24.08720,0.07271,142052.7636,71,15
101.530712,1785530309.887445,23.62104,0.00934,914078.3583,15540,23.74530,0.07271,141889.3665,71,15
101.547712,1785530309.904445,23.63622,0.00934,914125.1377,15539,23.84984,0.07271,141939.3263,71,15
101.564712,1785530309.921445,23.63565,0.00934,914123.3742,15540,23.89740,0.07271,141962.0561,71,15
101.581712,1785530309.938445,23.61267,0.00934,914052.5832,15539,24.22063,0.07271,142116.5295,71,15
101.598712,1785530309.955445,23.60271,0.00935,914021.8948,15538,23.98741,0.07271,142005.0747,71,15
101.615712,1785530309.972445,23.58248,0.00935,913959.5875,15537,23.67921,0.07220,141857.7820,72,15
101.632712,1785530309.989445,23.57593,0.00935,913939.4137,15537,24.06844,0.07271,142043.7993,71,15
101.649712,1785530310.006445,23.57198,0.00935,913927.2502,15536,23.79303,0.07271,141912.1787,71,15
101.666712,1785530310.023445,23.58015,0.00935,913952.4147,15537,23.85455,0.07271,141941.5775,71,15
101.683712,1785530310.040445,23.58764,0.00935,913975.5054,15538,23.89268,0.07271,141959.8008,71,15
101.700712,1785530310.057445,23.58848,0.00935,913978.0668,15537,23.76422,0.07271,141898.4095,71,15
101.717712,1785530310.074445,23.58554,0.00935,913969.0183,15537,23.91121,0.07271,141968.6573,71,15
101.734712,1785530310.091445,23.60948,0.00934,914042.7529,15539,23.87338,0.07271,141950.5776,71,15
101.751712,1785530310.108445,23.59953,0.00935,914012.1258,15538,23.92279,0.07220,141974.1878,72,15
101.768712,1785530310.125445,23.62158,0.00934,914080.0319,15539,23.87347,0.07271,141950.6193,71,15
101.785712,1785530310.142445,23.60508,0.00935,914029.2034,15538,23.91641,0.07271,141971.1396,71,15
101.802712,1785530310.159445,23.61323,0.00934,914054.2977,15539,23.86856,0.07271,141948.2710,71,15
101.819712,1785530310.176445,23.62917,0.00934,914103.4178,15539,24.02067,0.07271,142020.9658,71,15
101.836712,1785530310.193445,23.60016,0.00935,914014.0511,15538,24.02563,0.07271,142023.3400,71,15
101.853712,1785530310.210445,23.55982,0.00935,913889.8157,15536,23.84027,0.07271,141934.7544,71,15
101.870712,1785530310.227445,23.57375,0.01017,913932.7030,13114,24.02232,0.07909,142021.7580,60,15
103.462992,1785530311.819725,23.58905,0.00979,913979.8313,15537,24.01114,0.07340,142016.4137,71,16
103.479992,1785530311.836725,23.57066,0.00979,913923.1845,15536,23.75456,0.07340,141893.7901,71,16
103.496992,1785530311.853725,23.58193,0.00979,913957.9093,15538,23.98761,0.07340,142005.1674,71,16
103.513992,1785530311.870725,23.57808,0.00979,913946.0387,15536,24.04905,0.07340,142034.5292,71,16
103.530992,1785530311.887725,23.56854,0.00979,913916.6477,15537,24.04932,0.07288,142034.6606,72,16
103.547992,1785530311.904725,23.58771,0.00979,913975.6929,15537,24.04426,0.07340,142032.2424,71,16
103.564992,1785530311.921725,23.57745,0.00979,913944.1012,15537,23.95427,0.07340,141989.2350,71,16
103.581992,1785530311.938725,23.58507,0.00979,913967.5887,15537,23.97799,0.07340,142000.5688,71,16
103.598992,1785530311.955725,23.57018,0.00979,913921.7050,15536,23.84497,0.07340,141936.9989,71,16
103.615992,1785530311.972725,23.60951,0.00979,914042.8396,15539,23.68350,0.07340,141859.8297,71,16
103.632992,1785530311.989725,23.58705,0.00979,913973.6813,15537,23.71702,0.07340,141875.8495,71,16
103.649992,1785530312.006725,23.58336,0.00979,913962.3090,15537,23.83421,0.07288,141931.8581,72,16
103.666992,1785530312.023725,23.58476,0.00979,913966.6320,15537,23.74982,0.07340,141891.5247,71,16
103.683992,1785530312.040725,23.60049,0.00979,914015.0736,15538,23.65071,0.07340,141844.1598,71,16
103.700992,1785530312.057725,23.61093,0.00979,914047.2248,15539,23.66057,0.07340,141848.8714,71,16
103.717992,1785530312.074725,23.60158,0.00979,914018.4409,15538,23.65488,0.07340,141846.1529,71,16
103.734992,1785530312.091725,23.60479,0.00979,914028.3089,15538,23.68363,0.07340,141859.8916,71,16
103.751992,1785530312.108725,23.59871,0.00979,914009.6034,15538,23.58391,0.07340,141812.2334,71,16
103.768992,1785530312.125725,23.59366,0.00979,913994.0194,15538,23.55552,0.07340,141798.6695,71,16
103.785992,1785530312.142725,23.61420,0.00979,914057.2898,15538,23.82949,0.07288,141929.5987,72,16
103.802992,1785530312.159725,23.58690,0.00979,913973.2167,15538,23.74512,0.07340,141889.2795,71,16
103.819992,1785530312.176725,23.59521,0.00979,913998.8210,15537,23.60314,0.07340,141821.4246,71,16
103.836992,1785530312.193725,23.61171,0.00979,914049.6355,15539,23.56008,0.07340,141800.8484,71,16
103.853992,1785530312.210725,23.61211,0.00979,914050.8690,15539,23.79756,0.07340,141914.3422,71,16
103.870992,1785530312.227725,23.58046,0.00979,913953.3843,15537,23.54634,0.07340,141794.2822,71,16
103.887992,1785530312.244725,23.56902,0.00979,913918.1268,15536,23.82097,0.07340,141925.5313,71,16
103.904992,1785530312.261725,23.57360,0.00979,913932.2466,15536,23.67481,0.07288,141855.6799,72,16
103.921992,1785530312.278725,23.60354,0.00979,914024.4752,15539,23.69788,0.07340,141866.7049,71,16
103.938992,1785530312.295725,23.61060,0.00979,914046.2130,15538,23.90648,0.07340,141966.3967,71,16
103.955992,1785530312.312725,23.60620,0.00979,914032.6576,15538,23.56517,0.07340,141803.2791,71,16
103.972992,1785530312.329725,23.62075,0.00979,914077.4608,15539,23.57446,0.07340,141807.7174,71,16
103.989992,1785530312.346725,23.60325,0.00979,914023.5673,15539,23.74973,0.07340,141891.4831,71,16
104.006992,1785530312.363725,23.61869,0.00979,914071.1205,15539,23.86852,0.07340,141948.2556,71,16
104.023992,1785530312.380725,23.61075,0.00979,914046.6641,15538,23.67949,0.07288,141857.9137,72,16
104.040992,1785530312.397725,23.57963,0.00979,913950.8238,15537,23.63179,0.07340,141835.1171,71,16
104.057992,1785530312.414725,23.56145,0.00979,913894.8371,15536,23.53187,0.07340,141787.3667,71,16
104.074992,1785530312.431725,23.57772,0.00979,913944.9462,15537,23.68840,0.07340,141862.1726,71,16
104.091992,1785530312.448725,23.57184,0.00979,913926.8376,15536,23.72607,0.07340,141880.1755,71,16
104.108992,1785530312.465725,23.58210,0.00979,913958.4300,15537,23.45147,0.07340,141748.9410,71,16
104.125992,1785530312.482725,23.59054,0.00979,913984.4159,15538,23.47505,0.07340,141760.2084,71,16
